Order ID,Order Status,Warehouse Code,Order Place Date,Required Ship Date,Ship Method,Ship Method Code,Ship To Name,Ship To Address Line 1,Ship To Address Line 2,Ship To Address Line 3,Ship To City,Ship To State,Ship To ZIP Code,Ship To Country,Phone Number,Is it Gift?,Item Cost,SKU,ASIN,Item Title,Item Quantity,Gift Message,Tracking ID,Shipped Date
U1cBNH7Wt,SHIPPED,EIHR,"7 Mar, 2024 5:44:11 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz212,hill station 212,Tambaram Sanatorium,,city 212,state 212,600047,IN,9894609408,No,₹100.00 ,SKU0001,B0ZFGJJF8T212,Product 212,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UCQ1bM73t,SHIPPED,EIHR,"7 Mar, 2024 6:16:34 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz213,hill station 213,"Adarsh Nagar, Serilingampally",,city 213,state 213,500019,IN,9948994312,No,₹100.00 ,SKU0001,B0ZFGJJF8T213,Product 213,1,,2.05936E+11,"9 Mar, 2024 9:59:17 AM IST"
UgfGYQ7Mt,SHIPPED,EIHR,"7 Mar, 2024 7:48:51 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz214,hill station 214,Malviya Nagar,,city 214,state 214,110017,IN,9560105257,No,₹100.00 ,SKU0001,B0ZFGJJF8T214,Product 214,1,,3.40137E+11,"9 Mar, 2024 9:57:57 AM IST"
UnJfvp70t,SHIPPED,EIHR,"7 Mar, 2024 9:30:33 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz215,hill station 215,448-451,,city 215,state 215,122015,IN,8059727957,No,₹100.00 ,SKU0001,B0ZFGJJF8T215,Product 215,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UwDZQL7jt,SHIPPED,EIHR,"7 Mar, 2024 9:32:39 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz216,hill station 216,Model Town,,city 216,state 216,141002,IN,9545289306,No,₹100.00 ,SKU0001,B0ZFGJJF8T216,Product 216,1,,1.59793E+11,"9 Mar, 2024 10:00:44 AM IST"
UJYc7K7mt,SHIPPED,EIHR,"7 Mar, 2024 9:51:32 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz217,hill station 217,"T.b toli, bhandarkar road",,city 217,state 217,441614,IN,7620822828,No,₹100.00 ,SKU0001,B0ZFGJJF8T217,Product 217,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UgQ8LS70t,SHIPPED,EIHR,"7 Mar, 2024 10:54:29 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz218,hill station 218,Gali no 1,,city 218,state 218,474001,IN,9981108996,No,₹100.00 ,SKU0001,B0ZFGJJF8T218,Product 218,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UCghJt71t,SHIPPED,EIHR,"7 Mar, 2024 11:37:05 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz219,hill station 219,Bhandup west Mumbai,,city 219,state 219,400078,IN,9892939029,No,₹100.00 ,SKU0001,B0ZFGJJF8T219,Product 219,1,,2.05936E+11,"9 Mar, 2024 9:59:17 AM IST"
Uw6fPc7Rt,SHIPPED,EIHR,"8 Mar, 2024 12:39:34 AM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz220,hill station 220,Kalvar road Kardhani Jothwara,,city 220,state 220,302012,IN,9664394808,No,₹100.00 ,SKU0001,B0ZFGJJF8T220,Product 220,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UgdZ6T70t,SHIPPED,EIHR,"8 Mar, 2024 1:40:36 AM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz221,hill station 221,Near Kothi bazar colony,,city 221,state 221,461001,IN,7987525587,No,₹100.00 ,SKU0001,B0ZFGJJF8T221,Product 221,1,,3.40137E+11,"9 Mar, 2024 9:57:57 AM IST"
UchMdM7nt,SHIPPED,EIHR,"8 Mar, 2024 1:42:56 AM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz222,hill station 222,chandrayangutta,,city 222,state 222,500053,IN,7036198020,No,₹100.00 ,SKU0001,B0ZFGJJF8T222,Product 222,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
U16xSs7gt,SHIPPED,EIHR,"8 Mar, 2024 2:26:21 AM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz223,hill station 223,"Jai Krishna Nagar,behind police line takli",,city 223,state 223,440013,IN,7387060124,No,₹100.00 ,SKU0001,B0ZFGJJF8T223,Product 223,1,,3.40137E+11,"9 Mar, 2024 9:57:57 AM IST"
U3JZhq7Pt,SHIPPED,EIHR,"8 Mar, 2024 9:39:12 AM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz224,hill station 224,"Madhu bazzar,Tambaku patti",,city 224,state 224,833201,IN,8285662224,No,₹100.00 ,SKU0001,B0ZFGJJF8T224,Product 224,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
U1bsR11zt,SHIPPED,EIHR,"8 Mar, 2024 9:42:57 AM IST","9 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz225,hill station 225,Nizampet,,city 225,state 225,500090,IN,9652323123,No,₹100.00 ,SKU0001,B0ZFGJJF8T225,Product 225,1,,2.05936E+11,"9 Mar, 2024 9:59:17 AM IST"
U3fwNn1Pt,SHIPPED,EIHR,"8 Mar, 2024 10:45:37 AM IST","9 Mar, 2024 2:00:00 PM IST",ECX_SF_INJ_COD,ECX_SF_INJ_COD,xyz226,hill station 226,Dillai 10 Miles Dimapur Road Karbi Anglong Assam,,city 226,state 226,782461,IN,9101493576,No,₹100.00 ,SKU0001,B0ZFGJJF8T226,Product 226,1,,453291069,"9 Mar, 2024 9:58:43 AM IST"
UCmp4F1pt,SHIPPED,EIHR,"8 Mar, 2024 12:30:26 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz227,hill station 227,Near Flat House Ashok Vijay (Deoli) Tonk Rajasthan,,city 227,state 227,304804,IN,7850923392,No,₹100.00 ,SKU0001,B0ZFGJJF8T227,Product 227,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UVCsyq1Vt,SHIPPED,EIHR,"8 Mar, 2024 2:12:28 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz228,hill station 228,Nimbalkar ki goth,,city 228,state 228,474001,IN,7073821429,No,₹100.00 ,SKU0001,B0ZFGJJF8T228,Product 228,1,,3.40137E+11,"9 Mar, 2024 9:57:57 AM IST"
UG19Y41xt,SHIPPED,EIHR,"8 Mar, 2024 2:15:34 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz229,hill station 229,"Calangute, Bardez",,city 229,state 229,403516,IN,7767917177,No,₹100.00 ,SKU0001,B0ZFGJJF8T229,Product 229,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
U6842s1st,SHIPPED,EIHR,"8 Mar, 2024 2:44:46 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz230,hill station 230,"Avas vikas colony , Agra",,city 230,state 230,282007,IN,8340397873,No,₹100.00 ,SKU0001,B0ZFGJJF8T230,Product 230,1,,2.05936E+11,"9 Mar, 2024 9:59:17 AM IST"
U6DdsD1St,SHIPPED,EIHR,"8 Mar, 2024 4:51:48 PM IST","9 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz231,hill station 231,,,city 231,state 231,413105,IN,8605336073,No,₹100.00 ,SKU0001,B0ZFGJJF8T231,Product 231,1,,3.40137E+11,"9 Mar, 2024 9:57:56 AM IST"
UN6gJg1yt,SHIPPED,EIHR,"8 Mar, 2024 6:00:57 PM IST","11 Mar, 2024 2:00:00 PM IST",IPS_ATS_EXP,IPS_ATS_EXP,xyz232,hill station 232,CHERPULASSERI.PO,,city 232,state 232,679503,IN,9495395860,No,₹100.00 ,SKU0001,B0ZFGJJF8T232,Product 232,1,,AW533151917IN,"11 Mar, 2024 10:46:48 AM IST"
UGcGMS1bt,SHIPPED,EIHR,"8 Mar, 2024 6:24:54 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz233,hill station 233,Vishweshwaranagar,,city 233,state 233,570008,IN,8088609650,No,₹100.00 ,SKU0001,B0ZFGJJF8T233,Product 233,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UwG6xS1Ct,SHIPPED,EIHR,"8 Mar, 2024 6:51:09 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz234,hill station 234,"NCN EAST APT, RS PALYA",,city 234,state 234,560033,IN,,No,₹100.00 ,SKU0001,B0ZFGJJF8T234,Product 234,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UJKpxF1Gt,SHIPPED,EIHR,"8 Mar, 2024 7:10:01 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz235,hill station 235,Sonanagar,,city 235,state 235,414003,IN,8080529591,No,₹100.00 ,SKU0001,B0ZFGJJF8T235,Product 235,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UXhVmP1kt,SHIPPED,EIHR,"8 Mar, 2024 9:46:19 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz236,hill station 236,Ward -11,,city 236,state 236,843316,IN,9199411277,No,₹100.00 ,SKU0001,B0ZFGJJF8T236,Product 236,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
U18JX71bt,SHIPPED,EIHR,"8 Mar, 2024 11:08:06 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz237,hill station 237,"Sardarpura, opp. Niki tiles, near Gandhi maidan",,city 237,state 237,342003,IN,9829027273,No,₹100.00 ,SKU0001,B0ZFGJJF8T237,Product 237,1,,1.59802E+11,"11 Mar, 2024 10:46:48 AM IST"
UNSygQ1Ht,SHIPPED,EIHR,"9 Mar, 2024 12:07:13 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz238,hill station 238,Vtcolovny,,city 238,state 238,508211,IN,9701314699,No,₹100.00 ,SKU0001,B0ZFGJJF8T238,Product 238,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UXl54Xjbt,SHIPPED,EIHR,"9 Mar, 2024 2:33:08 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz239,hill station 239,,,city 239,state 239,247001,IN,9897780638,No,₹100.00 ,SKU0001,B0ZFGJJF8T239,Product 239,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UwVwvsjKt,SHIPPED,EIHR,"9 Mar, 2024 9:56:16 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz240,hill station 240,"Marriyappa Layout,Chellekere",,city 240,state 240,560043,IN,9901352740,No,₹100.00 ,SKU0001,B0ZFGJJF8T240,Product 240,1,,2.05939E+11,"11 Mar, 2024 10:46:48 AM IST"
UgcHVDjgt,SHIPPED,EIHR,"9 Mar, 2024 9:57:57 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz241,hill station 241,Nagashettihalli,,city 241,state 241,560094,IN,9902341798,No,₹100.00 ,SKU0001,B0ZFGJJF8T241,Product 241,1,,2.05939E+11,"11 Mar, 2024 10:46:48 AM IST"
UV54zRjQt,SHIPPED,EIHR,"9 Mar, 2024 10:03:50 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz242,hill station 242,Kudri,,city 242,state 242,484001,IN,8878511179,No,₹100.00 ,SKU0001,B0ZFGJJF8T242,Product 242,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UXp8cTjrt,SHIPPED,EIHR,"9 Mar, 2024 10:06:31 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz243,hill station 243,subbaiah thota,,city 243,state 243,522616,IN,9848829684,No,₹100.00 ,SKU0001,B0ZFGJJF8T243,Product 243,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
U60yQTj9t,SHIPPED,EIHR,"9 Mar, 2024 10:52:41 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz244,hill station 244,KALADHUNGI ROAD,,city 244,state 244,263139,IN,9412034502,No,₹100.00 ,SKU0001,B0ZFGJJF8T244,Product 244,1,,1.59802E+11,"11 Mar, 2024 10:46:48 AM IST"
UX8ncmjKt,SHIPPED,EIHR,"9 Mar, 2024 11:12:37 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz245,hill station 245,"Swarnarag, Sisirkunja, Jessore Road, Madhyamgram",,city 245,state 245,700129,IN,8114744868,No,₹100.00 ,SKU0001,B0ZFGJJF8T245,Product 245,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UJJ2L8jbt,SHIPPED,EIHR,"9 Mar, 2024 12:14:43 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz246,hill station 246,"New Jankipuri, Uttam Nagar",,city 246,state 246,110059,IN,7701848776,No,₹100.00 ,SKU0001,B0ZFGJJF8T246,Product 246,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UGJr3QjNt,SHIPPED,EIHR,"9 Mar, 2024 12:54:34 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz247,hill station 247,Chelakulam poochakuzhi,,city 247,state 247,683556,IN,8907123497,No,₹100.00 ,SKU0001,B0ZFGJJF8T247,Product 247,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
Unxw39jBt,SHIPPED,EIHR,"9 Mar, 2024 1:39:51 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz248,hill station 248,Water WORKS Road .Puri-2,,city 248,state 248,752002,IN,9776239762,No,₹100.00 ,SKU0001,B0ZFGJJF8T248,Product 248,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
U1LcJGjQt,SHIPPED,EIHR,"9 Mar, 2024 2:56:01 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz249,hill station 249,Road no 1 bigharpur,,city 249,state 249,800001,IN,7780059406,No,₹100.00 ,SKU0001,B0ZFGJJF8T249,Product 249,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
Un35lxjVt,SHIPPED,EIHR,"9 Mar, 2024 4:39:32 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz250,hill station 250,Court complex fatehabad chamber no 145,,city 250,state 250,125050,IN,9017291007,No,₹100.00 ,SKU0001,B0ZFGJJF8T250,Product 250,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UVwcKJjYt,SHIPPED,EIHR,"9 Mar, 2024 5:07:57 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz251,hill station 251,"South City, Raibareilly Road",,city 251,state 251,226025,IN,9721864970,No,₹100.00 ,SKU0001,B0ZFGJJF8T251,Product 251,1,,1.59802E+11,"11 Mar, 2024 10:46:48 AM IST"
UVjjbKmkt,SHIPPED,EIHR,"9 Mar, 2024 10:25:39 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz252,hill station 252,VADAVALLI,,city 252,state 252,641041,IN,9597725250,No,₹100.00 ,SKU0001,B0ZFGJJF8T252,Product 252,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UV9dBzm1t,SHIPPED,EIHR,"9 Mar, 2024 11:20:04 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz253,hill station 253,Sector 6 huda,,city 253,state 253,132103,IN,9306361830,No,₹100.00 ,SKU0001,B0ZFGJJF8T253,Product 253,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UJ57Dkmst,SHIPPED,EIHR,"10 Mar, 2024 12:01:17 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz254,hill station 254,Vijaynagar 3rd Stage G- block,,city 254,state 254,570017,IN,8553846402,No,₹100.00 ,SKU0001,B0ZFGJJF8T254,Product 254,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UVB42QmMt,SHIPPED,EIHR,"10 Mar, 2024 12:28:27 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz255,hill station 255,,,city 255,state 255,233300,IN,7084791138,No,₹100.00 ,SKU0001,B0ZFGJJF8T255,Product 255,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
U1kyvYm1t,SHIPPED,EIHR,"10 Mar, 2024 1:08:41 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz256,hill station 256,,,city 256,state 256,248001,IN,9012391513,No,₹100.00 ,SKU0001,B0ZFGJJF8T256,Product 256,1,,1.59802E+11,"11 Mar, 2024 10:46:48 AM IST"
UXmrvymlt,SHIPPED,EIHR,"10 Mar, 2024 1:22:51 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz257,hill station 257,Palava City,,city 257,state 257,421204,IN,7744945234,No,₹100.00 ,SKU0001,B0ZFGJJF8T257,Product 257,1,,2.05939E+11,"11 Mar, 2024 10:46:48 AM IST"
U6cznHmdt,SHIPPED,EIHR,"10 Mar, 2024 7:36:34 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz258,hill station 258,Akshaya Nagar TC Palya Main Road Ramamurthy Nagar,,city 258,state 258,560016,IN,9901092402,No,₹100.00 ,SKU0001,B0ZFGJJF8T258,Product 258,1,,2.05939E+11,"11 Mar, 2024 10:46:48 AM IST"
UNMBTnmgt,SHIPPED,EIHR,"10 Mar, 2024 8:19:59 AM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz259,hill station 259,Bethamangala,,city 259,state 259,563116,IN,7975658985,No,₹100.00 ,SKU0001,B0ZFGJJF8T259,Product 259,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UwPQ0Cmtt,SHIPPED,EIHR,"9 Mar, 2024 6:21:50 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz260,hill station 260,Sunny bazar road,,city 260,state 260,201309,IN,8368496561,No,₹100.00 ,SKU0001,B0ZFGJJF8T260,Product 260,2,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
U3kRmvm3t,SHIPPED,EIHR,"10 Mar, 2024 1:32:22 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz261,hill station 261,"Lane no. 1,  Aam Bag, IDPL Colony",,city 261,state 261,249202,IN,7300680711,No,₹100.00 ,SKU0001,B0ZFGJJF8T261,Product 261,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UVXTpbmGt,SHIPPED,EIHR,"10 Mar, 2024 1:34:10 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz262,hill station 262,,,city 262,state 262,636007,IN,8310408272,No,₹100.00 ,SKU0001,B0ZFGJJF8T262,Product 262,1,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UnlkZLmqt,SHIPPED,EIHR,"10 Mar, 2024 3:20:08 PM IST","11 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz263,hill station 263,"Perumal Naidu Street, Muthialpet",,city 263,state 263,605003,IN,9443284384,No,₹100.00 ,SKU0001,B0ZFGJJF8T263,Product 263,3,,3.40176E+11,"11 Mar, 2024 10:46:48 AM IST"
UGLZ3hkBt,SHIPPED,EIHR,"10 Mar, 2024 10:11:58 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz264,hill station 264,Argada road near ccl hospital naisarai,,city 264,state 264,829122,IN,7004031578,No,₹100.00 ,SKU0001,B0ZFGJJF8T264,Product 264,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
UXqGnckBt,SHIPPED,EIHR,"10 Mar, 2024 10:35:29 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz265,hill station 265,Sector 3 - Shivanand Nagar,,city 265,state 265,492008,IN,7049672800,No,₹100.00 ,SKU0001,B0ZFGJJF8T265,Product 265,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
Ug6W3kkjt,SHIPPED,EIHR,"10 Mar, 2024 10:41:27 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz266,hill station 266,"Beside RS Tailors, Garebhavi Palya, Hosur Road",,city 266,state 266,560068,IN,9999856105,No,₹100.00 ,SKU0001,B0ZFGJJF8T266,Product 266,1,,2.0594E+11,"12 Mar, 2024 11:13:36 AM IST"
UGvMt1k5t,SHIPPED,EIHR,"10 Mar, 2024 11:28:54 PM IST","12 Mar, 2024 2:00:00 PM IST",ECX_SF_INJ_COD,ECX_SF_INJ_COD,xyz267,hill station 267,Garh ke pichhe,,city 267,state 267,311805,IN,9116579123,No,₹100.00 ,SKU0001,B0ZFGJJF8T267,Product 267,1,,453332752,"12 Mar, 2024 11:13:36 AM IST"
UXTMBz3Zt,SHIPPED,EIHR,"11 Mar, 2024 7:45:52 AM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz268,hill station 268,Deivanai nagar,,city 268,state 268,636004,IN,9952506989,No,₹100.00 ,SKU0001,B0ZFGJJF8T268,Product 268,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
UgwRYh3ct,SHIPPED,EIHR,"11 Mar, 2024 10:12:07 AM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz269,hill station 269,Green garden gokul road,,city 269,state 269,580030,IN,8147316354,No,₹100.00 ,SKU0001,B0ZFGJJF8T269,Product 269,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
UVxJQ53xt,SHIPPED,EIHR,"11 Mar, 2024 1:01:03 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz270,hill station 270,"Vakola Pipeline, Santacruz  (E).",,city 270,state 270,400055,IN,9819935172,No,₹100.00 ,SKU0001,B0ZFGJJF8T270,Product 270,1,,2.0594E+11,"12 Mar, 2024 11:13:36 AM IST"
UXfw1d39t,SHIPPED,EIHR,"11 Mar, 2024 2:20:42 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz271,hill station 271,Bhadana chowk Faridabad,,city 271,state 271,121005,IN,8882459354,No,₹100.00 ,SKU0001,B0ZFGJJF8T271,Product 271,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
UCVDMt3Pt,SHIPPED,EIHR,"11 Mar, 2024 2:58:28 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz272,hill station 272,Kompally,,city 272,state 272,500100,IN,8341008466,No,₹100.00 ,SKU0001,B0ZFGJJF8T272,Product 272,1,,2.0594E+11,"12 Mar, 2024 11:13:36 AM IST"
UVbjPB3yt,SHIPPED,EIHR,"11 Mar, 2024 3:47:39 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz273,hill station 273,BONKODE VILLAGE,,city 273,state 273,400709,IN,7021118028,No,₹100.00 ,SKU0001,B0ZFGJJF8T273,Product 273,1,,2.0594E+11,"12 Mar, 2024 11:13:36 AM IST"
UCd2PH3Qt,SHIPPED,EIHR,"11 Mar, 2024 4:10:17 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz274,hill station 274,"New Bharth Nager, Uppal",,city 274,state 274,500039,IN,9701492311,No,₹100.00 ,SKU0001,B0ZFGJJF8T274,Product 274,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
U3g6Tz3vt,SHIPPED,EIHR,"11 Mar, 2024 4:25:27 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz275,hill station 275,"Street no 11 , sri rama nagar, kondapur,",,city 275,state 275,500084,IN,9704908379,No,₹100.00 ,SKU0001,B0ZFGJJF8T275,Product 275,1,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
UnMZdS3Ht,SHIPPED,EIHR,"11 Mar, 2024 4:30:22 PM IST","12 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz276,hill station 276,Maurya enclave Pitampura,,city 276,state 276,110034,IN,9911259818,No,₹100.00 ,SKU0001,B0ZFGJJF8T276,Product 276,2,,3.40198E+11,"12 Mar, 2024 11:13:36 AM IST"
UCwbmd3Gt,SHIPPED,EIHR,"11 Mar, 2024 5:54:37 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz277,hill station 277,Srinagar colony,,city 277,state 277,515001,IN,9703592904,No,₹100.00 ,SKU0001,B0ZFGJJF8T277,Product 277,1,,3.40216E+11,"13 Mar, 2024 11:26:52 AM IST"
UGSY5f37t,SHIPPED,EIHR,"11 Mar, 2024 8:01:26 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz278,hill station 278,Madhu nagar,,city 278,state 278,282001,IN,9897321177,No,₹100.00 ,SKU0001,B0ZFGJJF8T278,Product 278,1,,2.05942E+11,"13 Mar, 2024 11:26:52 AM IST"
UwzQZs3ct,SHIPPED,EIHR,"11 Mar, 2024 8:06:48 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz279,hill station 279,,,city 279,state 279,110064,IN,9818446144,No,₹100.00 ,SKU0001,B0ZFGJJF8T279,Product 279,1,,3.40216E+11,"13 Mar, 2024 11:26:52 AM IST"
UnYMj63Qt,SHIPPED,EIHR,"11 Mar, 2024 8:40:58 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz280,hill station 280,Sunder Nagar Colony,,city 280,state 280,500038,IN,9848503434,No,₹100.00 ,SKU0001,B0ZFGJJF8T280,Product 280,1,,2.05942E+11,"13 Mar, 2024 11:26:52 AM IST"
UG2948FNt,SHIPPED,EIHR,"11 Mar, 2024 10:20:19 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz281,hill station 281,M3M Woodshire,,city 281,state 281,122018,IN,7042855678,No,₹100.00 ,SKU0001,B0ZFGJJF8T281,Product 281,1,,3.40216E+11,"13 Mar, 2024 11:26:52 AM IST"
